Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
8718,2679532,108700.0,1949,1,100,92.3,4.8,0.8,91605.6,155.47,40.883381,-73.914212,8.0,297.0,6.07970433595739,5.046452786961649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13065,2388624,192510.0,1951,1,100,132.7,4.2,1.2,266185.6,46.27,,,,,7.215166446614913,3.8344938029189084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10806,3104074,67776.0,1925,1,100,76.3,,,,51.58,40.643734,-73.974192,12.0,494.0,5.6394217154958115,3.9431340004531985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7336,4398434,75978.0,1926,1,100,128.4,4.6,1.2,92762.6,79.31,40.837124,-73.890174,3.0,155.0,6.1167747380734285,4.373364224095228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14619,2775191,85814.0,1963,1,100,113.8,4.5,1.0,89936.8,,40.598986,-73.756702,14.0,99801.0,6.107245580093692,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3069,2386549,625517.0,1964,1,100,103.9,5.9,0.7,395866.3,,40.77693,-73.977629,7.0,157.0,7.918846970120751,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6598,4926043,86500.0,1938,1,100,71.2,3.5,0.1,5641.9,94.73,40.833409,-73.918735,4.0,18102.0,5.900992643943907,4.551030739887443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8072,5857307,52800.0,1927,1,100,76.6,3.8,0.0,2190.7,55.32,40.876018,-73.876091,7.0,42902.0,5.508983396351134,4.013134506796558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12527,4408625,120000.0,1942,1,100,129.0,5.9,1.2,82561.3,84.42,,,,,5.966403116512611,4.435804340354353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13756,3118982,190510.0,1970,1,100,69.5,3.6,0.6,90646.9,59.94,,,,,6.180637578851038,4.0933440618885175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10521,2715998,106248.0,1940,1,100,86.0,3.3,0.8,93214.4,59.23,40.65334,-73.961615,14.0,50803.0,6.130574102812182,4.0814281702888735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,2379801,234553.0,1986,1,100,54.9,16.1,,,33.04,40.707904,-74.004411,1.0,1502.0,0.5306282510621704,3.497718948652777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10502,2661976,71142.0,1931,1,100,115.3,4.7,1.0,77553.7,,40.654999,-73.957231,9.0,79601.0,6.015913227510292,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9737,4925815,90215.0,2006,1,100,63.3,6.4,0.5,47325.6,,40.687618,-73.958032,3.0,233.0,5.414766179191283,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5765,4414742,61332.0,1965,1,100,69.7,4.4,0.6,37382.0,54.74,40.821013,-73.945462,9.0,227.0,5.172754143572691,4.002594703612533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5803,4412075,64560.0,1920,1,100,95.7,6.7,0.8,50520.3,,40.825596,-73.948489,9.0,229.0,5.521060837840906,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11609,2684332,192000.0,1929,1,100,103.1,3.6,1.0,204902.7,,40.575868,-73.968639,13.0,35602.0,6.9156242373608325,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5511,4038917,206780.0,1926,1,100,66.8,4.3,,,,40.804553,-73.966433,9.0,199.0,6.739218277158799,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7467,4389892,54635.0,1930,1,100,145.4,4.0,0.1,2889.8,87.51,40.853156,-73.884975,6.0,391.0,6.279646494601414,4.47175307254774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
467,2676431,259076.0,1929,1,100,78.8,11.0,0.0,1907.1,,40.706358,-74.016151,1.0,13.0,2.312535423847214,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2045,3120038,75547.0,1931,1,100,79.0,,,,25.15,40.746676,-73.988462,5.0,76.0,5.617134667930529,3.224857896545748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4360,2670710,81622.0,1928,1,100,86.5,6.5,0.0,2230.8,,40.770783,-73.963038,8.0,128.0,2.424802725718295,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5784,2658179,87872.0,1951,1,100,63.7,3.8,0.5,50300.0,55.36,40.827328,-73.944253,9.0,231.0,5.506550305126492,4.0138573113094145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,5842046,580000.0,1982,1,100,80.0,19.2,0.0,11008.0,41.85,40.706699,-74.005208,1.0,1502.0,4.069026754237811,3.7340917969354845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3114,2740646,57086.0,1924,1,100,76.1,5.0,0.6,36919.7,37.68,40.777246,-73.980503,7.0,157.0,5.176714544788788,3.629129449708162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14766,3121506,53400.0,1931,1,100,66.3,10.7,0.3,19645.2,,40.637292,-74.076129,1.0,21.0,4.508659285607248,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3296,4398450,89840.0,1949,1,100,92.1,4.2,0.1,7093.5,,40.784282,-73.971004,7.0,169.0,6.224954390476336,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5175,5895341,2046455.0,1974,1,100,112.7,5.7,1.0,2064898.5,,40.790368,-73.93951,11.0,162.0,9.218159721028314,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4447,2649543,83220.0,1961,1,100,49.8,4.4,0.4,53885.4,,40.767988,-73.96048,8.0,126.0,5.544786743165743,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7272,4932660,119919.0,1969,1,100,146.9,5.3,1.4,164663.9,106.34,40.846785,-73.924929,5.0,20501.0,6.704536896475197,4.666641508076192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10491,4411831,157614.0,1927,1,100,58.7,2.3,0.5,87081.6,28.73,40.656638,-73.957547,9.0,79601.0,6.053734872834107,3.3579418729911983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4943,4038981,276771.0,1989,1,100,107.5,10.2,0.8,167966.5,64.19,40.778598,-73.949428,8.0,14602.0,6.6925798973171045,4.161847435323687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6556,4043938,181170.0,2006,1,100,60.2,9.7,0.3,55958.6,,40.820467,-73.921371,1.0,65.0,5.593223284089137,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3295,2805205,55226.0,1924,1,100,81.8,3.6,0.7,45478.9,80.58,40.784306,-73.971101,7.0,169.0,5.4089638866351,4.389250479763201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11024,4410473,54432.0,1950,1,100,85.2,4.1,0.7,39562.7,,40.631263,-74.018518,10.0,134.0,5.350435320810143,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
771,2805982,56384.0,1906,1,100,40.1,1.0,,,5.47,40.719177,-74.007547,1.0,33.0,5.043425116919247,1.6992786164338898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
